ID,Player Hands,Dealer Hand,Result
1,"Player 1: 7, J, Player 2: 2, A, Player 3: Q, 2, Player 4: 3, 9, Player 5: K, 6","Dealer's hand: 5, K, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
655,"Player 1: 5, 5, Q, Player 2: 6, 8, Player 3: A, K, Player 4: 2, 9, 7, Player 5: 2, 8, A","Dealer's hand: 4, 2, J, 8 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
656,"Player 1: 9, 4, Q, Player 2: J, 6, K, Player 3: 7, A, Player 4: 3, A, 2, 4, Player 5: 5, 10, 9","Dealer's hand: 3, 10, 3, J | Total: 26","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 loses."
657,"Player 1: 9, 4, A, 2, 7, Player 2: 5, 3, 5, 3, Q, Player 3: 3, 2, 7, 8, Player 4: Q, K, Player 5: 4, 6, J","Dealer's hand: 7, 5, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
658,"Player 1: 5, A, Player 2: 5, 10, Player 3: J, 2, Player 4: 10, A, Player 5: 9, K","Dealer's hand: 5, 7, J | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
659,"Player 1: 3, 7, 9, Player 2: 5, A, 10, J, Player 3: 5, 9, K, Player 4: 10, 5, 5, Player 5: 6, 2, 9","Dealer's hand: 10, 9 | Total: 19","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
660,"Player 1: 6, J, A, Player 2: 6, 8, 10, Player 3: 8, 7, A, K, Player 4: 2, 2, 10, 5, Player 5: Q, 2, 10","Dealer's hand: Q, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
661,"Player 1: 10, 6, Player 2: 10, 10, Player 3: 9, 6, Player 4: K, 8, Player 5: 3, 5, 7","Dealer's hand: 4, 9, 5 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
662,"Player 1: 10, 10, Player 2: 5, 9, Q, Player 3: 4, 7, K, Player 4: K, J, Player 5: 8, Q","Dealer's hand: 9, J | Total: 19","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 loses."
663,"Player 1: 4, 3, 10, Player 2: 4, 4, 9, Player 3: Q, 2, A, 5, Player 4: 2, 8, 6, 7, Player 5: 7, 5, 7","Dealer's hand: J, 2, K | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
664,"Player 1: A, 10, Player 2: Q, 9, Player 3: 8, 2, 2, 4, 7, Player 4: J, Q, Player 5: 8, 5, 8","Dealer's hand: 7, 8, 3 | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
665,"Player 1: 8, 8, Player 2: 10, 9, Player 3: Q, 9, Player 4: J, 10, Player 5: 9, 7","Dealer's hand: 6, 3, 7, 8 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
666,"Player 1: 10, 2, Player 2: J, 2, Player 3: Q, Q, Player 4: 5, 10, Player 5: 4, 7, 4","Dealer's hand: 5, 9, 4 | Total: 18","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
667,"Player 1: 10, 3, 6, Player 2: J, 2, J, Player 3: 7, K, Player 4: 5, 10, 9, Player 5: 8, 2, 8","Dealer's hand: 9, K | Total: 19","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
668,"Player 1: 7, A, Player 2: 3, 2, 8, J, Player 3: 8, 6, 4, Player 4: 5, 4, 6, A, 3, Player 5: 10, Q","Dealer's hand: K, 6, 8 | Total: 24","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 wins!"
669,"Player 1: 6, 7, J, Player 2: 4, 3, J, Player 3: 5, 9, 9, Player 4: Q, 2, K, Player 5: 4, A, 10, 8","Dealer's hand: A, 7 | Total: 18","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
670,"Player 1: 4, Q, Q, Player 2: 5, A, 8, 3, Player 3: 9, 7, J, Player 4: 3, 6, 6, 2, Player 5: 10, 8","Dealer's hand: 8, 9 | Total: 17","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
671,"Player 1: J, 8, Player 2: K, 3, 2, Q, Player 3: 6, 6, 2, 5, Player 4: 9, 6, 2, Player 5: 6, J, 5","Dealer's hand: A, 8 | Total: 19","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 wins!"
672,"Player 1: 4, 6, J, Player 2: 3, 10, K, Player 3: 8, 2, J, Player 4: 10, 5, 3, Player 5: 5, 5, 2, 4, 8","Dealer's hand: 8, 10 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 ties with the dealer., Player 5 loses."
673,"Player 1: 7, K, Player 2: 5, 3, 4, Player 3: 8, 3, 4, Player 4: 9, 6, Player 5: 6, 9","Dealer's hand: 6, 10, 5 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
674,"Player 1: 6, J, 8, Player 2: 2, 2, 7, 7, Player 3: 6, 7, 3, 9, Player 4: 7, 9, 7, Player 5: J, 6, 6","Dealer's hand: 8, 4, 5 | Total: 17","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
675,"Player 1: 3, 8, 7, Player 2: K, Q, Player 3: 2, 3, 4, K, Player 4: 5, 10, 6, Player 5: 5, 10, A, 9","Dealer's hand: A, 3, 5 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 ties with the dealer., Player 4 wins!, Player 5 loses."
676,"Player 1: 7, 5, 8, Player 2: 3, A, 2, 5, Player 3: 9, Q, Player 4: 7, J, Player 5: J, 9","Dealer's hand: K, 9 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 ties with the dealer., Player 4 loses., Player 5 ties with the dealer."
677,"Player 1: 5, 4, 9, Player 2: 8, J, Player 3: A, 10, Player 4: 8, A, Player 5: Q, 10","Dealer's hand: 5, 7, 4, 2 | Total: 18","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 wins!"
678,"Player 1: 6, 8, 5, Player 2: A, 5, 3, Player 3: 8, 10, Player 4: 6, 10, 5, Player 5: K, 7","Dealer's hand: J, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
679,"Player 1: 7, 4, A, 5, Player 2: A, J, Player 3: 4, 5, 2, 2, J, Player 4: 3, K, 10, Player 5: 3, 8, 10","Dealer's hand: Q, 2, A, 8 | Total: 21","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
680,"Player 1: 2, 7, 8, Player 2: 4, 7, 2, Player 3: Q, 4, Player 4: 8, K, Player 5: 8, 9","Dealer's hand: 5, 9, 6 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
681,"Player 1: A, 7, Player 2: 6, 7, Player 3: 5, 7, Player 4: 8, A, Player 5: 4, 6, 8","Dealer's hand: 6, 2, J | Total: 18","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
682,"Player 1: J, 9, Player 2: 3, 5, K, Player 3: 4, K, Player 4: A, 3, Player 5: 9, 9","Dealer's hand: 6, A | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
683,"Player 1: Q, J, Player 2: 10, A, Player 3: A, 7, Player 4: 8, J, Player 5: 2, A, 3, 10, Q","Dealer's hand: 9, 9 | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 loses."
684,"Player 1: 8, 3, Q, Player 2: 3, 9, 3, 5, Player 3: K, 9, Player 4: 10, 5, 4, Player 5: 2, 5, K","Dealer's hand: 7, 6, 2, J | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
685,"Player 1: Q, 5, 6, Player 2: 8, 2, Q, Player 3: 10, 5, 7, Player 4: Q, 10, Player 5: 8, A","Dealer's hand: 9, 6, 3 | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
686,"Player 1: 4, 5, 2, 7, Player 2: A, 2, Player 3: 2, 8, Q, Player 4: 4, 5, 2, 8, Player 5: J, K","Dealer's hand: 4, 5, 5, 8 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
687,"Player 1: 2, 8, 8, Player 2: 6, K, 9, Player 3: 5, 3, 5, 2, 3, Player 4: 9, 10, Player 5: 4, 10, K","Dealer's hand: K, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
688,"Player 1: 9, 5, Player 2: 8, 5, Player 3: 4, 10, Player 4: 2, Q, Player 5: A, 7","Dealer's hand: 5, 4, A | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
689,"Player 1: 10, 8, Player 2: 3, 7, 3, J, Player 3: 2, K, 2, 4, Player 4: 10, 2, 7, Player 5: 7, Q","Dealer's hand: J, 6, K | Total: 26","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 wins!"
690,"Player 1: 9, 6, K, Player 2: 6, J, 2, Player 3: 5, 7, 9, Player 4: 10, 8, Player 5: A, 4, 8, 2, 10","Dealer's hand: 9, 10 | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
691,"Player 1: 5, A, 9, 3, Player 2: 6, Q, 7, Player 3: 10, 7, Player 4: 8, 3, 3, 6, Player 5: 4, Q, 9","Dealer's hand: K, 8 | Total: 18","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
692,"Player 1: 9, K, Player 2: 8, 3, 5, 7, Player 3: 5, A, 8, 2, 10, Player 4: 5, 6, 6, Player 5: 9, 7, J","Dealer's hand: 9, J | Total: 19","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
693,"Player 1: J, 7, Player 2: 8, 9, Player 3: 10, K, Player 4: J, 4, 10, Player 5: 5, 6, 4, J","Dealer's hand: Q, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
694,"Player 1: 5, Q, 6, Player 2: 6, 4, 8, Player 3: 9, 8, Player 4: 7, Q, Player 5: 10, 2, 5","Dealer's hand: 2, 3, 5, 7 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 ties with the dealer."
695,"Player 1: K, A, Player 2: 5, Q, 4, Player 3: K, K, Player 4: 4, 2, J, 3, Player 5: J, 6, 3","Dealer's hand: Q, 8 | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
696,"Player 1: 5, 5, 8, Player 2: J, Q, Player 3: 8, A, Player 4: J, 4, 9, Player 5: 9, 9","Dealer's hand: 3, 4, 8, 5 | Total: 20","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
697,"Player 1: 5, K, Q, Player 2: 8, 2, 9, Player 3: 4, 10, 7, Player 4: 5, K, 8, Player 5: 4, 10, 3","Dealer's hand: K, 9 | Total: 19","Player 1 loses., Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 loses."
698,"Player 1: 10, 6, Player 2: 8, 9, Player 3: 5, Q, Player 4: A, 5, Player 5: K, 8","Dealer's hand: 4, 5, 2, K | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
699,"Player 1: 8, 9, Player 2: K, 7, Player 3: K, 3, 5, Player 4: 6, 2, 3, 2, 7, Player 5: 3, J, 4","Dealer's hand: 2, 10, 6 | Total: 18","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 wins!, Player 5 loses."
700,"Player 1: A, 5, 4, Player 2: K, 8, Player 3: 4, 6, 3, 5, Player 4: J, 3, Q, Player 5: 7, 10","Dealer's hand: J, Q | Total: 20","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
701,"Player 1: 7, 2, 6, Player 2: 4, K, Player 3: K, 8, Player 4: A, Q, Player 5: 3, K","Dealer's hand: 5, 2, 9, 3 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
702,"Player 1: 5, 9, Player 2: 2, J, Player 3: 7, 9, Player 4: A, 2, Player 5: 6, 2, A","Dealer's hand: 6, 5, J | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
703,"Player 1: 3, A, Player 2: 5, 10, Player 3: K, 5, Player 4: 3, 6, 8, Player 5: Q, 6","Dealer's hand: 4, 7, 7 | Total: 18","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
704,"Player 1: J, 3, 2, 7, Player 2: 6, Q, 6, Player 3: A, 8, Player 4: 6, 9, 6, Player 5: K, 8","Dealer's hand: Q, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
705,"Player 1: 2, J, 8, Player 2: J, 8, Player 3: 3, 6, J, Player 4: 2, 2, 4, 8, 6, Player 5: A, 4, 3","Dealer's hand: 8, 7, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
706,"Player 1: A, 5, 7, Q, Player 2: 5, Q, 5, Player 3: A, K, Player 4: 9, 2, 6, Player 5: A, K","Dealer's hand: 3, 4, J | Total: 17","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 ties with the dealer., Player 5 wins!"
707,"Player 1: 6, J, Q, Player 2: A, K, Player 3: Q, 8, Player 4: 3, 2, J, 10, Player 5: K, 9","Dealer's hand: Q, 2, J | Total: 22","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
708,"Player 1: 10, 4, Player 2: J, 4, Player 3: J, 4, Player 4: 7, Q, Player 5: 5, 8","Dealer's hand: 6, A | Total: 17","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
709,"Player 1: 6, 10, Player 2: 10, 10, Player 3: Q, 3, Player 4: Q, 4, Player 5: Q, A","Dealer's hand: 5, 7, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
710,"Player 1: 6, 5, J, Player 2: 10, 2, Q, Player 3: 5, 4, A, Player 4: 5, 7, Q, Player 5: 5, 9, 4","Dealer's hand: 9, Q | Total: 19","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
711,"Player 1: Q, 5, Q, Player 2: Q, 2, 3, K, Player 3: 8, 6, Q, Player 4: 10, J, Player 5: 4, 6, 2, 8","Dealer's hand: K, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
712,"Player 1: Q, 10, Player 2: 8, 3, 9, Player 3: 8, 3, 9, Player 4: 2, 8, Q, Player 5: 8, 9","Dealer's hand: 8, 4, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
713,"Player 1: 7, J, Player 2: 8, 2, A, Player 3: 2, 5, 4, A, 10, Player 4: A, 8, Player 5: 3, 4, 5, J","Dealer's hand: 8, 2, 5, 9 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
714,"Player 1: Q, J, Player 2: 8, 7, Q, Player 3: 8, K, Player 4: 9, A, Player 5: 5, 6, 6","Dealer's hand: Q, 4, 5 | Total: 19","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
715,"Player 1: A, 7, Player 2: 3, 2, 8, Player 3: 5, 10, Player 4: J, 6, Player 5: 3, 2, J","Dealer's hand: 4, 8, 7 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
716,"Player 1: A, A, A, Q, 5, Player 2: K, 7, Player 3: K, 8, Player 4: 7, 9, 5, Player 5: Q, 2, 4, 8","Dealer's hand: J, 7 | Total: 17","Player 1 wins!, Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 loses."
717,"Player 1: 10, 9, Player 2: 4, A, 7, 4, 8, Player 3: 8, 5, 10, Player 4: 8, 6, A, 5, Player 5: A, 3, 2, 7, 7","Dealer's hand: Q, 10 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 ties with the dealer."
718,"Player 1: 10, A, Player 2: 4, 10, K, Player 3: 3, 3, 7, K, Player 4: 6, 3, 9, Player 5: 8, Q","Dealer's hand: J, 5, 2 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 wins!"
719,"Player 1: 8, 10, Player 2: 10, K, Player 3: 9, Q, Player 4: 3, 8, 2, Player 5: 7, 4, 9","Dealer's hand: 5, A, 2 | Total: 18","Player 1 ties with the dealer., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
720,"Player 1: 3, 10, Player 2: Q, 9, Player 3: 6, 8, Player 4: J, 2, Player 5: 9, 7","Dealer's hand: 5, J, A, 5 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
721,"Player 1: 9, 8, Player 2: 5, 5, 6, 3, Player 3: K, 4, J, Player 4: Q, 6, 5, Player 5: 10, J","Dealer's hand: K, 4, A, 4 | Total: 19","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 wins!, Player 5 wins!"
722,"Player 1: 10, 5, 9, Player 2: 3, 8, 3, A, 10, Player 3: 8, K, Player 4: 5, 2, K, Player 5: J, 2, 4, A","Dealer's hand: Q, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
723,"Player 1: 9, 10, Player 2: Q, 8, Player 3: 5, 10, 8, Player 4: A, 7, Player 5: K, 4, 5","Dealer's hand: K, 3, 8 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
724,"Player 1: 5, 10, Q, Player 2: K, Q, Player 3: Q, 2, 4, 5, Player 4: 2, Q, K, Player 5: 4, J, K","Dealer's hand: 8, J | Total: 18","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
725,"Player 1: 7, 5, 8, Player 2: 10, 7, Player 3: 6, 3, 10, Player 4: 6, 2, 4, 6, Player 5: 5, 7, 7","Dealer's hand: 3, 8, 6 | Total: 17","Player 1 wins!, Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 wins!"
726,"Player 1: 4, 8, 6, Player 2: 9, 4, 5, Player 3: 6, 4, K, Player 4: 3, 10, 2, K, Player 5: 9, 4, 2, 9","Dealer's hand: A, 6 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
727,"Player 1: K, 3, 7, Player 2: Q, 5, 3, Player 3: 10, 3, 9, Player 4: 2, Q, A, 6, Player 5: 8, 6, 4","Dealer's hand: A, 6 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
728,"Player 1: 6, 7, 3, 2, Player 2: 3, 7, 5, 3, Player 3: K, 5, J, Player 4: 7, Q, Player 5: 10, K","Dealer's hand: 3, 5, Q | Total: 18","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 wins!"
729,"Player 1: 7, 10, Player 2: K, 6, 8, Player 3: 10, 3, 2, Q, Player 4: 4, 2, 8, 2, 9, Player 5: 4, 2, 10, 6","Dealer's hand: A, A, 4, 4 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
730,"Player 1: 7, 4, 3, 5, Player 2: 3, Q, 2, 8, Player 3: 4, 9, 2, 5, Player 4: A, 6, Player 5: J, 8","Dealer's hand: 9, 2, J | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
731,"Player 1: 10, K, Player 2: 5, J, Player 3: 7, J, Player 4: A, 8, Player 5: Q, 2","Dealer's hand: 6, 3, 5, 6 | Total: 20","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
732,"Player 1: 6, K, Player 2: 2, 9, 6, Player 3: 9, Q, Player 4: K, J, Player 5: 6, 10","Dealer's hand: 5, 9, 9 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
733,"Player 1: 4, J, Player 2: 6, 2, A, Player 3: 10, 10, Player 4: 4, 10, Player 5: 3, 9","Dealer's hand: 4, K, 5 | Total: 19","Player 1 loses., Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 loses."
734,"Player 1: K, 8, Player 2: J, 5, K, Player 3: A, 8, Player 4: 6, K, 10, Player 5: A, Q","Dealer's hand: 2, 6, 9 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
735,"Player 1: 7, K, Player 2: 4, A, Player 3: 7, 9, Player 4: J, 5, Player 5: 4, A","Dealer's hand: 6, 5, Q | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
736,"Player 1: 9, 8, Player 2: 5, 2, K, Player 3: 10, 2, Player 4: Q, 10, Player 5: 3, Q","Dealer's hand: 4, 10, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
737,"Player 1: K, 8, Player 2: 2, 7, K, Player 3: 6, 10, Player 4: 4, 8, Player 5: K, 8","Dealer's hand: 5, 3, 2, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
738,"Player 1: 4, 3, 5, Player 2: J, A, Player 3: A, 9, Player 4: 9, Q, Player 5: Q, 7","Dealer's hand: 5, 6, 9 | Total: 20","Player 1 loses., Player 2 wins!, Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
739,"Player 1: 7, 9, 7, Player 2: A, 9, Player 3: K, 2, J, Player 4: 5, Q, 6, Player 5: 9, 8","Dealer's hand: K, 3, A, K | Total: 24","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
740,"Player 1: 10, 7, Player 2: 7, 5, Player 3: 9, J, Player 4: Q, A, Player 5: A, J","Dealer's hand: 4, 3, 6, 3, 3 | Total: 19","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 wins!, Player 5 wins!"
741,"Player 1: A, K, Player 2: 8, 4, 6, Player 3: 3, 8, 2, 9, Player 4: 7, 9, 10, Player 5: 9, 3, 3, 10","Dealer's hand: J, 4, 8 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
742,"Player 1: J, 5, Q, Player 2: 6, 5, 10, Player 3: 2, 9, K, Player 4: K, 5, 2, Player 5: 8, 8, A","Dealer's hand: J, 2, K | Total: 22","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
743,"Player 1: 2, 8, 3, J, Player 2: 6, K, Q, Player 3: J, 3, 9, Player 4: 5, 2, 5, 9, Player 5: 10, 7","Dealer's hand: K, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
744,"Player 1: 4, 2, J, 8, Player 2: 8, K, Player 3: 10, 4, 5, Player 4: 4, 7, Q, Player 5: 9, 2, 2, 5","Dealer's hand: 2, Q, Q | Total: 22","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
745,"Player 1: 4, J, Player 2: 10, 8, Player 3: 2, 9, 7, Player 4: 3, 9, Player 5: 9, 3","Dealer's hand: 6, 9, A, K | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
746,"Player 1: K, 3, 9, Player 2: Q, J, Player 3: 2, 8, 8, Player 4: 8, K, Player 5: J, 8","Dealer's hand: 2, 9, 7 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 ties with the dealer."
747,"Player 1: 9, 4, 2, 8, Player 2: Q, 6, 3, Player 3: 4, 6, 9, Player 4: 5, A, 6, 7, Player 5: J, 10","Dealer's hand: 2, 5, Q | Total: 17","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
748,"Player 1: A, 9, Player 2: K, J, Player 3: J, 4, Player 4: 5, Q, Player 5: 3, 7, Q","Dealer's hand: 6, 8, 3 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
749,"Player 1: J, 3, J, Player 2: K, 4, 7, Player 3: 4, 6, 9, Player 4: A, 2, Q, 8, Player 5: 2, 8, 5, A, J","Dealer's hand: 3, 10, J | Total: 23","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
750,"Player 1: J, 5, 8, Player 2: 3, 7, 2, J, Player 3: 10, 8, Player 4: 3, 3, J, 5, Player 5: 10, 6, 10","Dealer's hand: J, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
